# Variable: rate
# Sample shape: (10, 111)
# Date: 2015-09-11 16:17:33.720746
3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01
3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01
3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01
3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01
3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01
3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01
3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,3.034913267713430063e+00,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01
3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01
3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01
3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,3.035767997655948847e+00,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01,9.879992862243434093e-01
