SIGNED_HIGHWAY_RDBD_ID,FISCAL_YEAR,RESPONSIBLE_DISTRICT,BEG_REF_MARKER_NBR,BEG_REF_MARKER_DISP,END_REF_MARKER_NBR,END_REF_MARKER_DISP,DISTRESS_SCORE,CONDITION_SCORE,RIDE_SCORE,ACP_PATCHING_PCT,ACP_FAILURE_QTY,ACP_BLOCK_CRACKING_PCT,ACP_ALLIGATOR_CRACKING_PCT,ACP_LONGITUDE_CRACKING_PCT,ACP_TRANSVERSE_CRACKING_QTY,ACP_RAVELING_CODE,ACP_FLUSHING_CODE,ACP_RUT_AUTO_SHALLOW_AVG_PCT,ACP_RUT_AUTO_DEEP_AVG_PCT,ACP_RUT_AUTO_SEVERE_AVG_PCT,ACP_RUT_AUTO_FAILURE_AVG_PCT,IRI_LEFT_SCORE,IRI_RIGHT_SCORE,secionID,COUNTY_NBR,RESPONSIBLE_MAINT_SECT_ID,PMIS_HIGHWAY_SYSTEM,PVMNT_TYPE_BROAD_CODE,CURRENT_18KIP_MEAS,AADT_CURRENT
BF1960AK,2012,12,0000,0,0684,0,100,71,2.7,0,0,0,0,0,0,0,0,0,0,0,0,170,160,1,102,10,5,1,2089,10900
BF1960AK,2012,12,0684,0,0684,0.6,55,55,3.7,0,0,29,3,83,3,0,0,0,0,0,0,89,106,2,102,10,5,1,2089,10900
BF1960AK,2012,12,0684,0.6,0684,1.1,46,46,3.8,1,0,27,9,82,3,0,0,0,0,0,0,87,103,3,102,10,5,1,2089,10900
BF1960AK,2012,12,0684,1.1,0684,1.6,48,48,3.8,0,0,20,10,75,3,0,0,0,0,0,0,89,102,4,102,10,5,1,3717,16600
BF1960AK,2012,12,0684,1.6,0686,0,43,43,3.8,0,0,53,11,38,3,0,0,1,0,0,0,85,106,5,102,10,5,1,3717,16600
BF1960AK,2012,12,0686,0,0686,0.5,43,41,3.1,12,0,36,5,62,1,0,0,0,0,0,0,120,153,6,102,10,5,1,3717,16600
BF1960AK,2012,12,0686,0.5,0686,1,66,28,2.2,11,0,0,6,59,3,0,0,0,0,0,0,213,208,7,102,10,5,1,3717,16600
BF1960AK,2012,12,0686,1,0686,1.5,32,17,2.4,18,1,0,15,136,6,0,0,0,0,0,0,195,178,8,102,10,5,1,3878,15100
BF1960AK,2012,12,0686,1.5,0688,0,57,56,3.2,0,0,0,14,88,5,0,0,0,0,0,0,111,156,9,102,10,5,1,2169,11800
BF1960AK,2012,12,0688,0,0688,0.3,52,52,3.3,0,0,0,13,141,4,0,0,0,0,0,0,117,129,10,102,10,5,1,2577,10900
BS0035CK,2012,12,0000,0,0492,0,100,99,3.2,0,0,0,0,0,0,0,0,0,0,0,0,128,136,11,20,2,5,1,3322,6000
BS0035CK,2012,12,0492,0,0492,0.5,69,69,3.4,0,0,0,3,162,1,0,0,0,0,0,0,108,128,12,20,2,5,1,3322,6000
